seller_id,title,price,location,address,status
873,Comfortable Laptop,493.00,"(-2328914.488990726, -3535582.966417321, 4770412.710318968)",V9D,AVAILABLE
638,Apple,1370.00,"(-2323045.3143641925, -3533462.8226840915, 4774843.24186082)",V8X,AVAILABLE
550,Durable Tablet,8824.00,"(-2324106.7033448564, -3531747.6807749243, 4775595.605475033)",V8Y,AVAILABLE
45,Keyboard,3792.00,"(-2323014.4584397096, -3529873.0914467475, 4777512.618547882)",V8W,AVAILABLE
739,Red Mouse,5715.00,"(-2328703.94228112, -3528326.739836461, 4775884.776916564)",V8W,AVAILABLE
362,White Mechanical Jacket,5310.00,"(-2321415.7123152255, -3532552.96676113, 4776308.790673729)",V8P,AVAILABLE
719,Touchscreen Textbook,1036.00,"(-2324612.0845460785, -3537838.994533692, 4770838.599383045)",V8T,AVAILABLE
604,Optical Adjustable Jacket,5354.00,"(-2327665.7230352666, -3536612.5427090004, 4770259.011917915)",V8Z,AVAILABLE
551,Insulated Tablet,6888.00,"(-2322597.6369346683, -3530471.2447673595, 4777273.285358533)",V8N,AVAILABLE
952,Ballpoint Apple,2222.00,"(-2326918.5875672656, -3532084.9852278866, 4773976.600297249)",V8O,AVAILABLE
761,Blue Smartphone,2759.00,"(-2326418.8257046803, -3530578.428768709, 4775334.38011873)",V8T,AVAILABLE
550,Red Green Desk Chair,7756.00,"(-2323180.4148607412, -3530052.5477351365, 4777299.321422109)",V8V,AVAILABLE
163,Water Bottle,9095.00,"(-2330909.219793123, -3534114.219599031, 4770526.797758854)",V8T,AVAILABLE
740,Multifunction Educational Camera,5588.00,"(-2323944.336220378, -3532377.311000629, 4775208.926434653)",V8Z,AVAILABLE
645,Ergonomic Headphones,8429.00,"(-2330991.389388548, -3528784.1299250014, 4774430.724516787)",V8U,AVAILABLE
390,Notebook,1232.00,"(-2326018.6605679784, -3528244.0391699243, 4777254.25605289)",V9D,AVAILABLE
96,Insulated Headphones,8256.00,"(-2326057.4230644596, -3533006.404130747, 4773714.449901864)",V8W,AVAILABLE
333,Headphones,8648.00,"(-2327411.092207289, -3528063.82221352, 4776709.150710624)",V8R,AVAILABLE
95,Backpack,9445.00,"(-2330630.689098207, -3535570.0304919644, 4769584.068526801)",V8R,AVAILABLE
23,Insulated High-Resolution Mouse,1785.00,"(-2324093.928576804, -3529336.970675493, 4777383.697673819)",V8M,AVAILABLE
136,Headphones,7633.00,"(-2323129.7780708475, -3532229.0491678263, 4775714.921839394)",V8Y,AVAILABLE
30,Lined Headphones,8215.00,"(-2330104.3674080344, -3529851.5632623867, 4774074.634370946)",V9B,AVAILABLE
305,Breathable Smartphone,302.00,"(-2328321.7781637656, -3528750.6053335536, 4775757.939731702)",V8P,AVAILABLE
805,Ergonomic Jacket,9441.00,"(-2327526.8884236435, -3531608.92311343, 4774032.261524272)",V8V,AVAILABLE
701,Portable Yellow Scooter,9574.00,"(-2324368.0026949844, -3533562.8158411123, 4774125.495918258)",V8T,AVAILABLE
246,Red Bicycle,7817.00,"(-2322765.366712305, -3534754.4949548794, 4774023.329207988)",V8N,AVAILABLE
189,Mouse,2304.00,"(-2324140.0999067314, -3529796.8350366196, 4777021.4711256)",V9A,AVAILABLE
672,Red Comfortable Textbook,5079.00,"(-2327811.529236607, -3527316.4640331967, 4777065.949213752)",V9D,AVAILABLE
544,Headphones,3770.00,"(-2330187.3543483424, -3533216.5542162196, 4771544.268983737)",V8T,AVAILABLE
288,Water Bottle,8774.00,"(-2330221.3563837833, -3531365.020274952, 4772898.1300731115)",V9B,AVAILABLE
991,Jacket,9439.00,"(-2323748.4828581978, -3529183.5584851154, 4777665.061005905)",V8M,AVAILABLE
504,Textbook,3853.00,"(-2323021.711930885, -3530353.7143643745, 4777153.944933674)",V9E,AVAILABLE
603,Lightweight Monitor,1507.00,"(-2328280.758071152, -3527520.030135316, 4776686.946494794)",V8S,AVAILABLE
293,Lamp,7174.00,"(-2325893.0409437395, -3530327.3679488045, 4775776.091215453)",V8O,AVAILABLE
281,Pen,3906.00,"(-2327296.296025957, -3535857.998458305, 4770998.553915761)",V8U,AVAILABLE
813,Red Lined Camera,2107.00,"(-2328457.233753306, -3534225.034753341, 4771641.997313782)",V9C,AVAILABLE
419,Durable Textbook,8165.00,"(-2321307.651166169, -3532099.462756356, 4776696.683907999)",V9D,AVAILABLE
919,Durable Book,1880.00,"(-2324952.3194857743, -3528484.480555827, 4777595.736227416)",V8X,AVAILABLE
770,Touchscreen Sneakers,9514.00,"(-2329341.95632267, -3527640.463014671, 4776080.5950528635)",V8Y,AVAILABLE
84,Camera,3032.00,"(-2332420.395657625, -3532757.7856071405, 4770792.865172042)",V9A,AVAILABLE
650,Ergonomic Keyboard,2834.00,"(-2328659.3372556763, -3530951.9460151615, 4773965.96994236)",V8Z,AVAILABLE
936,Pen,7952.00,"(-2325149.173267217, -3531261.73960956, 4775447.506218495)",V8Y,AVAILABLE
807,Durable Apple,5021.00,"(-2331541.3476108513, -3529574.2248484874, 4773578.0890114475)",V9C,AVAILABLE
372,Yellow Camera,1382.00,"(-2328186.990757521, -3534069.668274845, 4771888.929142334)",V8M,AVAILABLE
529,Car,2105.00,"(-2330902.806760804, -3529083.4148899624, 4774252.757490664)",V8R,AVAILABLE
153,Ceramic Comfortable Keyboard,4547.00,"(-2327744.8843007702, -3535267.585272998, 4771217.233615927)",V9E,AVAILABLE
779,Water Bottle,3305.00,"(-2326034.7459547543, -3531360.616614073, 4774943.09832717)",V8M,AVAILABLE
965,Green Wooden Book,1307.00,"(-2324081.166596473, -3532049.041154868, 4775385.1507676905)",V8T,AVAILABLE
752,Portable Keyboard,8748.00,"(-2331172.5459490465, -3532830.1199524347, 4771349.174059085)",V8O,AVAILABLE
788,High-Resolution Blue Book,1832.00,"(-2328002.975352846, -3531257.1852045404, 4774060.313288218)",V9B,AVAILABLE
962,Insulated Tablet,5856.00,"(-2331733.2157746013, -3529783.7711492996, 4773329.422489974)",V9E,AVAILABLE
248,Touchscreen Laptop,9522.00,"(-2326166.7268208945, -3538035.0855503217, 4769935.337996763)",V8N,AVAILABLE
198,Fast Textbook,9584.00,"(-2323439.1636443506, -3530928.5383022726, 4776526.054201968)",V8W,AVAILABLE
6,Red Adjustable Notebook,2724.00,"(-2327398.096354866, -3528436.1260048025, 4776440.478223504)",V8Y,AVAILABLE
860,Book,1214.00,"(-2332144.870234616, -3532220.063191532, 4771325.682202964)",V8M,AVAILABLE
197,Ballpoint Scooter,8097.00,"(-2327806.7563722674, -3530864.065669169, 4774446.741872592)",V9D,AVAILABLE
328,Educational Textbook,8160.00,"(-2331888.5129214483, -3530986.0055838292, 4772364.280720842)",V9C,AVAILABLE
909,Portable Fast Water Bottle,3186.00,"(-2326921.5463361465, -3536702.873580877, 4770555.097410087)",V8N,AVAILABLE
892,Ballpoint Mouse,3774.00,"(-2325869.276464324, -3534128.4443547553, 4772975.516784677)",V9E,AVAILABLE
101,Scooter,2642.00,"(-2324365.0520499176, -3530026.7440722836, 4776742.124834396)",V8N,AVAILABLE
125,Durable Laptop,138.00,"(-2321054.3311409377, -3532903.5304337153, 4776225.127939939)",V9C,AVAILABLE
896,Lightweight Car,1993.00,"(-2326278.265856311, -3532493.6731569916, 4773986.270941128)",V8U,AVAILABLE
736,Mouse,5552.00,"(-2331235.3909895215, -3533773.091944822, 4770620.119299866)",V8X,AVAILABLE
598,Wooden Breathable Sneakers,1293.00,"(-2325077.364202198, -3538177.463578291, 4770360.83781146)",V8X,AVAILABLE
215,Breathable Red Water Bottle,9956.00,"(-2325962.6698294445, -3527715.0690989248, 4777672.140910912)",V8M,AVAILABLE
708,Bicycle,6608.00,"(-2330474.3356310264, -3534838.209092659, 4770202.8513185615)",V8R,AVAILABLE
886,Textbook,5930.00,"(-2325388.053980852, -3535010.454144205, 4772556.811994838)",V8Y,AVAILABLE
843,Fast Lightweight Notebook,491.00,"(-2332914.243021217, -3533472.921717524, 4770021.727667681)",V9A,AVAILABLE
201,Smartphone,738.00,"(-2322272.5108335274, -3533767.142500013, 4774993.948083938)",V8O,AVAILABLE
924,Adjustable High-Resolution Smartphone,2784.00,"(-2323881.948249646, -3531757.2843575263, 4775697.876877366)",V8M,AVAILABLE
811,Monitor,4882.00,"(-2328203.1011669007, -3528375.819641065, 4776092.695008448)",V8O,AVAILABLE
941,Optical Wireless Keyboard,1900.00,"(-2328817.1160892216, -3530432.0450676903, 4774273.499831472)",V9E,AVAILABLE
186,Educational Comfortable Table,910.00,"(-2322226.4789615516, -3530971.862778167, 4777083.72554875)",V8T,AVAILABLE
614,Yellow Scooter,2802.00,"(-2333093.600452318, -3531939.497574191, 4771069.552336018)",V8T,AVAILABLE
135,Breathable Jacket,3938.00,"(-2321257.4955220586, -3532803.760550936, 4776200.191066517)",V8P,AVAILABLE
319,Headphones,648.00,"(-2330550.5082245087, -3533278.1084236205, 4771321.323634878)",V9C,AVAILABLE
234,Table,3737.00,"(-2321333.2388547747, -3533177.6914343196, 4775886.769089365)",V8Y,AVAILABLE
352,Tablet,5387.00,"(-2323163.9161437387, -3532330.102916815, 4775623.571742163)",V8S,AVAILABLE
820,High-Resolution Headphones,6784.00,"(-2330473.818413034, -3528321.424054322, 4775025.313699882)",V9C,AVAILABLE
265,Educational Educational Keyboard,7154.00,"(-2323491.3009858136, -3534203.271383044, 4774078.177723176)",V8M,AVAILABLE
515,Mechanical Comfortable Textbook,4657.00,"(-2323753.295336716, -3531960.8638916216, 4775609.920688006)",V8V,AVAILABLE
799,Blue Touchscreen Table,2760.00,"(-2331037.9745798972, -3532543.9650045508, 4771626.78052259)",V8P,AVAILABLE
517,Blue Backpack,8112.00,"(-2321584.973272666, -3531507.028423956, 4776999.93262411)",V9B,AVAILABLE
29,Insulated Coffee Mug,6590.00,"(-2326283.8458850044, -3531741.883630589, 4774539.7445207145)",V8O,AVAILABLE
275,Ergonomic Apple,6380.00,"(-2327283.2111736066, -3527155.819886085, 4777441.963379271)",V8Y,AVAILABLE
400,High-Resolution Mechanical Table,2121.00,"(-2330224.438360514, -3531376.2605419206, 4772888.308935417)",V8U,AVAILABLE
786,Multifunction Pen,61.00,"(-2324298.8566571632, -3531359.6888908134, 4775789.003802742)",V9C,AVAILABLE
588,Touchscreen Ergonomic Notebook,8210.00,"(-2328431.7054681308, -3533296.004499594, 4772342.420005293)",V8O,AVAILABLE
870,High-Resolution Touchscreen Notebook,871.00,"(-2328925.9438698096, -3532200.1182560623, 4772912.455596265)",V8Y,AVAILABLE
10,Monitor,5859.00,"(-2324839.8538059904, -3529501.621296681, 4776899.098331829)",V8N,AVAILABLE
511,Blue Table,4019.00,"(-2332270.918209091, -3533139.8187637436, 4770583.027405164)",V8Y,AVAILABLE
823,Laptop,9118.00,"(-2322353.777532894, -3533494.930948348, 4775155.8656409355)",V8P,AVAILABLE
968,Mechanical Breathable Keyboard,4101.00,"(-2330917.6909411806, -3532142.28650552, 4771982.88158717)",V8X,AVAILABLE
948,Backpack,3188.00,"(-2327585.2231236766, -3527921.8771815193, 4776729.141768908)",V8V,AVAILABLE
483,Durable Book,7649.00,"(-2325943.338195967, -3538208.6481195176, 4769915.532386088)",V9C,AVAILABLE
97,Optical Book,9312.00,"(-2324854.478941873, -3530818.4733661157, 4775918.717493471)",V8Y,AVAILABLE
760,White Mouse,456.00,"(-2325521.4588399716, -3531351.694361032, 4775199.70173314)",V8U,AVAILABLE
845,Sneakers,8963.00,"(-2328085.5396285346, -3527904.177970404, 4776498.389767915)",V8Z,AVAILABLE
944,Smartphone,5221.00,"(-2323025.105154886, -3534668.6511756936, 4773960.507109368)",V9C,AVAILABLE
639,Book,4324.00,"(-2325560.0889492165, -3531472.347943475, 4775091.660337119)",V8R,AVAILABLE
450,Wooden Comfortable Desk Chair,9476.00,"(-2327558.8856149986, -3530956.905220235, 4774498.926976129)",V9C,AVAILABLE
711,Adjustable Mouse,7562.00,"(-2329426.760179971, -3528473.716359427, 4775423.671062301)",V8V,AVAILABLE
310,Jacket,9873.00,"(-2330805.38767481, -3529724.902925452, 4773826.074615411)",V8W,AVAILABLE
158,Lined Yellow Headphones,3177.00,"(-2330129.9524434484, -3531539.704935214, 4772813.504990111)",V8P,AVAILABLE
471,High-Resolution Mechanical Table,3588.00,"(-2330071.49144893, -3529106.824442822, 4774641.2328710165)",V9D,AVAILABLE
256,Ergonomic Laptop,7479.00,"(-2326216.4095903365, -3532634.3703779313, 4773912.3009541305)",V9E,AVAILABLE
52,Insulated Printer,7311.00,"(-2331123.1494316817, -3531957.1957492447, 4772019.5164943375)",V9D,AVAILABLE
111,Ergonomic Yellow Notebook,2926.00,"(-2329106.8037480516, -3529500.9457493243, 4774820.583740625)",V8R,AVAILABLE
819,Optical Notebook,1668.00,"(-2321103.8907639883, -3530941.7000163607, 4777651.564899836)",V8X,AVAILABLE
865,Durable Smartphone,3178.00,"(-2323878.3946589734, -3534355.7100677122, 4773776.906996492)",V9B,AVAILABLE
397,Adjustable Notebook,2436.00,"(-2330977.638654085, -3533707.6148879323, 4770794.564514561)",V8W,AVAILABLE
979,Book,6829.00,"(-2328872.718356568, -3526065.848702154, 4777471.980926193)",V8U,AVAILABLE
995,Multifunction Smartphone,8327.00,"(-2325304.319022666, -3532012.0447515245, 4774817.041090548)",V8W,AVAILABLE
441,Pen,2495.00,"(-2323131.353930509, -3533550.9688777304, 4774736.149668613)",V8Z,AVAILABLE
627,High-Resolution Green Coffee Mug,943.00,"(-2323704.9628951508, -3530912.8005157677, 4776408.386726825)",V8N,AVAILABLE
488,Educational Monitor,7301.00,"(-2325340.19456773, -3532316.8743409854, 4774574.066343264)",V8Y,AVAILABLE
627,Printer,7287.00,"(-2323453.3034460647, -3534557.5032607666, 4773834.416805068)",V8V,AVAILABLE
508,Lamp,2730.00,"(-2326287.864191197, -3534794.307459082, 4772278.388054875)",V9D,AVAILABLE
18,Breathable Lamp,172.00,"(-2329352.7058557402, -3532492.2443515942, 4772487.983383759)",V8X,AVAILABLE
587,Fast High-Resolution Camera,9123.00,"(-2331752.851802501, -3531436.909779162, 4772096.921331787)",V9B,AVAILABLE
106,Desk Chair,8065.00,"(-2322713.867212033, -3530814.342890806, 4776963.198866148)",V8Y,AVAILABLE
200,Optical Water Bottle,3371.00,"(-2329165.659945292, -3535936.332408028, 4770028.156930783)",V8X,AVAILABLE
550,High-Resolution Mouse,133.00,"(-2326365.2853118447, -3530324.8431156357, 4775547.936896928)",V8P,AVAILABLE
979,Book,298.00,"(-2324072.228238799, -3534138.407455385, 4773843.423396064)",V8T,AVAILABLE
323,Notebook,6064.00,"(-2326653.145492276, -3528869.7760447874, 4776483.045140275)",V9A,AVAILABLE
763,Educational Water Bottle,4480.00,"(-2323473.55203231, -3534510.4908677917, 4773859.369438514)",V8Y,AVAILABLE
282,Notebook,4927.00,"(-2326762.9132397636, -3530259.43993748, 4775402.566122391)",V8S,AVAILABLE
164,Multifunction Desk Chair,9776.00,"(-2328645.192241881, -3533140.9430773472, 4772353.054963902)",V8V,AVAILABLE
449,Printer,5842.00,"(-2325598.6109804893, -3531443.0881631854, 4775094.538529483)",V8X,AVAILABLE
963,Lined Optical Pen,9986.00,"(-2325142.018427096, -3538996.366987301, 4769721.830968705)",V8N,AVAILABLE
943,Breathable Red Lamp,4414.00,"(-2328706.962021699, -3533194.4015045855, 4772283.336352979)",V8W,AVAILABLE
385,Fast Multifunction Textbook,8062.00,"(-2324376.6355565363, -3534534.9272654415, 4773401.631985681)",V9E,AVAILABLE
137,Ergonomic Backpack,2616.00,"(-2328045.8237061333, -3526330.2886273544, 4777679.810792865)",V9C,AVAILABLE
423,Adjustable Laptop,9719.00,"(-2328772.369117904, -3536319.1725660344, 4769936.372615349)",V8O,AVAILABLE
23,Optical Educational Car,6721.00,"(-2330186.544404563, -3531569.8294309136, 4772763.585633928)",V8M,AVAILABLE
730,Mouse,8210.00,"(-2322633.3505207417, -3534791.7908383175, 4774059.944187424)",V8N,AVAILABLE
486,Coffee Mug,2610.00,"(-2330121.8131631794, -3530917.0882476913, 4773278.107125708)",V8X,AVAILABLE
549,Smartphone,9549.00,"(-2323283.2732269997, -3531775.900495572, 4775975.382814105)",V9B,AVAILABLE
608,Black Camera,5252.00,"(-2330347.7566530025, -3533065.170479444, 4771578.027281057)",V8T,AVAILABLE
729,Red Insulated Bicycle,5663.00,"(-2324036.4006238664, -3532926.553833358, 4774757.775009997)",V8X,AVAILABLE
729,Yellow Ceramic Camera,1748.00,"(-2322915.6113562826, -3533384.0298899296, 4774964.648671241)",V8M,AVAILABLE
545,Lined Car,4359.00,"(-2330802.4593893792, -3529225.4830873655, 4774196.730451644)",V8S,AVAILABLE
792,Printer,6553.00,"(-2333616.636835996, -3533553.8090389934, 4769618.213980263)",V9A,AVAILABLE
501,Portable Fast Camera,7720.00,"(-2327859.865911153, -3528498.9192844294, 4776169.056630296)",V8W,AVAILABLE
297,Blue Headphones,8203.00,"(-2325258.136866468, -3529989.787046483, 4776334.759677948)",V8T,AVAILABLE
917,Bicycle,6083.00,"(-2327406.188058551, -3531167.4391815714, 4774417.659618253)",V9D,AVAILABLE
372,Breathable Tablet,6532.00,"(-2325932.225889999, -3531200.8127212487, 4775111.217241666)",V8N,AVAILABLE
619,Camera,723.00,"(-2323190.7277746466, -3532541.0173361436, 4775454.516529671)",V9D,AVAILABLE
205,Backpack,6376.00,"(-2326701.769957009, -3537334.685468914, 4770193.835986275)",V8W,AVAILABLE
598,Breathable Keyboard,4639.00,"(-2328631.0721528735, -3532640.460096221, 4772730.4287712835)",V8Y,AVAILABLE
298,Laptop,6588.00,"(-2324642.9092916204, -3530656.269476865, 4776141.610893453)",V8O,AVAILABLE
291,Lightweight Jacket,5966.00,"(-2323711.6898469734, -3533959.7455815724, 4774151.184797308)",V8X,AVAILABLE
790,Comfortable Mechanical Keyboard,987.00,"(-2320792.9032411654, -3531485.1606678534, 4777400.956217951)",V8P,AVAILABLE
55,Lamp,6158.00,"(-2330337.89550607, -3531109.6597534656, 4773030.159111517)",V8P,AVAILABLE
931,Ergonomic Desk Chair,9992.00,"(-2327877.953043282, -3533730.383498288, 4772290.9434253955)",V8Z,AVAILABLE
393,Insulated Coffee Mug,3686.00,"(-2329535.8886361388, -3535425.3298085504, 4770226.128510927)",V8U,AVAILABLE
9,Scooter,6813.00,"(-2324801.0511667193, -3535169.0201356146, 4772725.333369972)",V8U,AVAILABLE
971,Optical Red Notebook,8706.00,"(-2325861.584875496, -3535727.215453649, 4771795.048210351)",V9A,AVAILABLE
750,High-Resolution Educational Book,7062.00,"(-2325660.2211446967, -3536177.447129082, 4771559.559978776)",V8S,AVAILABLE
10,Ceramic Fast Laptop,7126.00,"(-2327478.3223884334, -3535074.980752749, 4771489.9743677415)",V9D,AVAILABLE
740,Jacket,1964.00,"(-2325729.8680855017, -3538625.9155143, 4769710.079970226)",V8M,AVAILABLE
190,Tablet,4094.00,"(-2324876.264425715, -3537158.206034236, 4771214.647950624)",V8N,AVAILABLE
848,Ceramic Educational Camera,5151.00,"(-2330027.1915174364, -3534587.3984399983, 4770607.115011938)",V8U,AVAILABLE
111,Green Mechanical Book,8959.00,"(-2324858.7787623066, -3530355.3276818325, 4776258.991652812)",V8U,AVAILABLE
577,Yellow Camera,7782.00,"(-2320723.497046991, -3532068.018107644, 4777003.768256743)",V9A,AVAILABLE
436,Red Car,5417.00,"(-2326503.114797489, -3533472.544378927, 4773152.215379465)",V8Y,AVAILABLE
309,Headphones,9488.00,"(-2327939.873945191, -3529731.5367662264, 4775219.184276044)",V8T,AVAILABLE
138,Camera,6154.00,"(-2324409.012711859, -3535694.76136649, 4772526.828870995)",V8P,AVAILABLE
908,Adjustable Coffee Mug,7963.00,"(-2329680.1763310493, -3536032.233495986, 4769705.793433336)",V8R,AVAILABLE
554,Green Tablet,7217.00,"(-2325476.550647374, -3535626.388093271, 4772057.406657187)",V8S,AVAILABLE
35,Ergonomic Lined Lamp,9635.00,"(-2326517.25374235, -3533798.1603784137, 4772904.259040746)",V8U,AVAILABLE
855,Comfortable Green Tablet,9765.00,"(-2324957.5666940375, -3536324.1205538944, 4771793.275455765)",V8S,AVAILABLE
749,Black Adjustable Textbook,9083.00,"(-2328254.6697830027, -3530042.7533058967, 4774835.639966067)",V9E,AVAILABLE
544,Backpack,191.00,"(-2329066.106943024, -3534805.957674478, 4770914.477047591)",V8Y,AVAILABLE
221,Black Jacket,2885.00,"(-2326151.4270922206, -3534263.6622242937, 4772737.887244779)",V8T,AVAILABLE
601,Portable Blue Backpack,5197.00,"(-2325814.604627954, -3530231.113654346, 4775885.440974282)",V8X,AVAILABLE
658,White Textbook,7552.00,"(-2327903.789924443, -3532817.7881884445, 4772953.954998803)",V8W,AVAILABLE
361,Green Lined Monitor,3697.00,"(-2322192.61044736, -3532307.3747859774, 4776112.7631412)",V9E,AVAILABLE
778,Book,9862.00,"(-2323986.1935855253, -3529658.9870029683, 4777198.200170999)",V8V,AVAILABLE
80,Adjustable Lined Camera,289.00,"(-2326578.394821169, -3532343.4001211957, 4773951.205510545)",V8X,AVAILABLE
850,Monitor,3817.00,"(-2326879.1602419233, -3537845.3765588338, 4769728.556366403)",V8X,AVAILABLE
813,Wireless Ballpoint Monitor,6442.00,"(-2323574.087679897, -3535942.3004144253, 4772749.998001831)",V8N,AVAILABLE
771,White Apple,3356.00,"(-2328726.338632183, -3536819.0521919006, 4769588.20738616)",V8X,AVAILABLE
518,Green Wireless Headphones,4671.00,"(-2326367.7169744936, -3533324.0997329666, 4773328.093467817)",V8M,AVAILABLE
836,Lined Green Smartphone,4380.00,"(-2324882.035174922, -3532802.8909740187, 4774437.589106233)",V8S,AVAILABLE
340,Black Portable Camera,4929.00,"(-2325462.542925985, -3536481.172835668, 4771430.803422708)",V8S,AVAILABLE
820,Durable Ceramic Mouse,1344.00,"(-2323325.677364044, -3533841.972198844, 4774426.221929782)",V8R,AVAILABLE
121,Wireless Notebook,4192.00,"(-2322553.2216727566, -3530378.5022054496, 4777363.41509489)",V8X,AVAILABLE
18,Camera,7292.00,"(-2325106.485381847, -3532640.70851991, 4774448.291935649)",V8U,AVAILABLE
238,Printer,6249.00,"(-2327504.520017674, -3529678.991987445, 4775470.234337536)",V8W,AVAILABLE
647,Touchscreen Desk Chair,8424.00,"(-2322008.0093763648, -3533349.4711591895, 4775431.640728939)",V8Y,AVAILABLE
291,Breathable Headphones,3827.00,"(-2330717.8772568805, -3534109.9538648254, 4770623.444252621)",V8Z,AVAILABLE
731,Book,777.00,"(-2324854.4468810232, -3530308.3731644056, 4776295.8061040165)",V9E,AVAILABLE
196,Lightweight High-Resolution Pen,403.00,"(-2328295.132872899, -3530889.8968347344, 4774189.4963328345)",V8R,AVAILABLE
833,Blue Ergonomic Sneakers,402.00,"(-2331368.8308009203, -3529397.311885984, 4773793.148623633)",V8V,AVAILABLE
447,Insulated Apple,3972.00,"(-2325412.2263926407, -3529739.038122964, 4776445.052161533)",V8M,AVAILABLE
276,High-Resolution Lightweight Lamp,2118.00,"(-2329126.725785526, -3527531.9479027833, 4776265.705337255)",V8Y,AVAILABLE
468,Wireless Comfortable Mouse,8127.00,"(-2324377.0265496573, -3529025.828964024, 4777475.816074526)",V9C,AVAILABLE
756,Multifunction Camera,790.00,"(-2324428.0620438205, -3535729.7872741874, 4772491.6020868225)",V9A,AVAILABLE
319,Lined Ergonomic Scooter,1709.00,"(-2324235.4557161955, -3529196.246595131, 4777418.804713961)",V8R,AVAILABLE
47,Lamp,3892.00,"(-2324397.097473821, -3531353.801700002, 4775745.543545867)",V8Y,AVAILABLE
608,Monitor,197.00,"(-2323242.039771503, -3531052.654487372, 4776530.185406561)",V8V,AVAILABLE
338,Comfortable Multifunction Laptop,6123.00,"(-2322843.532517079, -3531157.3550872793, 4776646.594974406)",V8P,AVAILABLE
872,Educational Red Camera,8841.00,"(-2326394.5312554217, -3529429.1671875883, 4776195.690607158)",V8O,AVAILABLE
62,Lined Lined Printer,6986.00,"(-2332958.6858599964, -3533986.2476708353, 4769619.692131419)",V8O,AVAILABLE
331,Insulated Bicycle,7274.00,"(-2328939.4650211288, -3527870.0416150745, 4776107.303439272)",V8N,AVAILABLE
334,Multifunction Multifunction Apple,5455.00,"(-2321882.991150815, -3531104.6412803284, 4777152.543509268)",V8Z,AVAILABLE
473,Multifunction High-Resolution Backpack,5866.00,"(-2324863.937761748, -3532701.6773691615, 4774521.291797958)",V8N,AVAILABLE
67,Comfortable Green Scooter,100.00,"(-2329983.413142138, -3532854.731663342, 4771911.752711952)",V8M,AVAILABLE
551,High-Resolution Adjustable Keyboard,1089.00,"(-2324103.372622091, -3534887.1042120024, 4773273.898496326)",V8X,AVAILABLE
218,Coffee Mug,3744.00,"(-2327851.5649042665, -3536173.8424043315, 4770493.547243528)",V9B,AVAILABLE
40,Durable Tablet,7987.00,"(-2326685.6728849714, -3531349.340733245, 4774634.294845908)",V8Z,AVAILABLE
319,Mouse,42.00,"(-2326701.9526542015, -3528259.6941099437, 4776909.941652483)",V9B,AVAILABLE
59,Ergonomic Adjustable Tablet,4914.00,"(-2325235.4586349884, -3535291.2830785615, 4772423.141541337)",V8Z,AVAILABLE
745,Durable Water Bottle,6599.00,"(-2324087.25304927, -3531069.4626526185, 4776106.565641103)",V8M,AVAILABLE
375,Red Insulated Car,3803.00,"(-2326343.0173219843, -3538208.1075533926, 4769721.018007729)",V8Z,AVAILABLE
11,Mouse,9618.00,"(-2330064.496788692, -3528502.064220692, 4775091.586537287)",V8V,AVAILABLE
194,Ballpoint Camera,1677.00,"(-2328602.9580312506, -3532778.0144055625, 4772642.329046332)",V9C,AVAILABLE
447,Yellow Ballpoint Keyboard,3851.00,"(-2329196.254035616, -3536169.7883490166, 4769840.151868627)",V8S,AVAILABLE
288,Multifunction Smartphone,5367.00,"(-2323131.4679397065, -3534388.558571397, 4774116.1209099125)",V8P,AVAILABLE
87,Coffee Mug,431.00,"(-2324529.589063406, -3533039.7924378687, 4774433.898468309)",V8Z,AVAILABLE
1,Fast Textbook,7163.00,"(-2330186.033218882, -3530398.757518022, 4773630.138556072)",V9C,AVAILABLE
861,Black Water Bottle,5248.00,"(-2329442.3528421964, -3530600.5297671547, 4773843.866342603)",V8M,AVAILABLE
452,Blue Sneakers,2039.00,"(-2322246.2731372504, -3530335.698684005, 4777544.258059937)",V8T,AVAILABLE
381,Insulated Mechanical Pen,3038.00,"(-2329131.29996124, -3535724.984499373, 4770201.595085032)",V8Z,AVAILABLE
318,Water Bottle,7174.00,"(-2332312.1626971886, -3530698.1018187366, 4772370.262853914)",V8Y,AVAILABLE
455,Red Durable Notebook,9539.00,"(-2325177.7474385216, -3539088.435842954, 4769636.099570217)",V8R,AVAILABLE
546,Durable Camera,2650.00,"(-2330735.0412067855, -3534612.063919526, 4770243.050569787)",V8V,AVAILABLE
634,Insulated Insulated Pen,5384.00,"(-2325284.7673729663, -3530801.8985868837, 4775721.48892526)",V8U,AVAILABLE
889,Table,7496.00,"(-2323313.5819782442, -3531430.382080389, 4776216.127075802)",V8M,AVAILABLE
505,Insulated Portable Scooter,4050.00,"(-2327130.0435215314, -3537246.1834477484, 4770050.548416423)",V8M,AVAILABLE
85,Book,3490.00,"(-2330604.5234350036, -3529412.814373951, 4774154.875713737)",V8R,AVAILABLE
457,Wooden Printer,1284.00,"(-2325408.4289920814, -3531518.330317804, 4775131.512034609)",V9B,AVAILABLE
665,Insulated Backpack,7783.00,"(-2325633.8954496724, -3528828.1925270553, 4777010.111794387)",V8S,AVAILABLE
12,Educational Breathable Backpack,798.00,"(-2328708.5692309095, -3526854.1921982304, 4776970.058812208)",V9A,AVAILABLE
866,Water Bottle,8849.00,"(-2326356.6007776647, -3528596.359939532, 4776829.464285247)",V8Z,AVAILABLE
